source_rank,city,state,country,region,latitude,longitude,numbeo_quality_of_life_index,purchasing_power_index,safety_index,healthcare_index,cost_of_living_index,property_price_to_income_ratio,traffic_commute_index,pollution_index,climate_index,is_required_city,source_period,source_url,source_note,purchasing_power_score,safety_score,healthcare_score,climate_score,affordability_score,housing_affordability_score,low_pollution_score,low_traffic_score,personalization_adjustment,practical_score,daily_life_score,food_scene_score,culture_score,outdoors_score,transit_score,airport_score,nightlife_score,friendliness_score,pace_of_life,baseline_lifestyle_score,data_quality,method_version,lifestyle_score,lifestyle_fit_score
77.0,Buffalo,NY,United States,North America,42.8833,-78.8667,188.3,141.3,51.4,70.3,72.3,3.3,26.8,30.3,66.4,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,68.20539419087137,47.01704545454544,65.15463917525773,60.86448598130841,47.35849056603774,98.70775347912524,78.60576923076923,78.89733840304181,68.22082560338822,182.4,58.2,53.6,63.1,45.8,60.8,77.7,40.6,,moderate,57.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,57.0,52.7
78.0,Oslo,,Norway,Europe,59.9167,10.7333,188.2,132.9,65.7,77.4,96.5,10.7,27.8,21.7,60.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,63.84854771784233,67.32954545454545,79.79381443298969,53.387850467289724,24.52830188679245,91.35188866799204,88.9423076923077,76.99619771863118,68.41373701922254,182.6,93.6,74.8,87.5,95.2,96.1,81.8,69.4,,slow,86.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,86.9,198.1
79.0,Indianapolis,IN,United States,North America,39.7667,-86.1667,188.0,172.4,40.2,71.9,67.6,2.7,29.4,43.5,69.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,84.33609958506224,31.107954545454547,68.45360824742268,64.95327102803739,51.79245283018869,99.3041749502982,62.74038461538461,73.95437262357414,67.64930684798487,181.6,55.2,53.3,63.9,42.0,31.8,82.1,39.7,,moderate,51.9,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,51.9,28.6
80.0,Boston,MA,United States,North America,42.35,-71.05,187.9,167.2,59.7,69.0,86.4,7.6,45.0,32.5,71.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,81.6390041493776,58.80681818181819,62.4742268041237,67.05607476635514,34.0566037735849,94.43339960238569,75.96153846153847,44.29657794676805,66.96918920359201,180.7,90.4,77.4,91.3,74.6,97.2,92.8,77.1,,moderate,86.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,86.1,194.2
81.0,Vilnius,,Lithuania,Europe,54.6872,25.2797,187.2,114.3,69.3,76.8,51.9,12.3,25.9,23.4,66.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,54.20124481327802,72.44318181818181,78.55670103092783,61.09813084112149,66.60377358490567,89.76143141153081,86.89903846153847,80.6083650190114,72.89238614225516,187.6,78.5,67.0,75.2,55.8,46.3,85.7,70.5,,slow,68.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,68.0,104.7
82.0,San Antonio,TX,United States,North America,29.4333,-98.4833,187.2,169.0,50.2,66.8,63.9,3.8,36.7,45.6,80.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,82.57261410788382,45.3125,57.93814432989689,77.45327102803738,55.283018867924525,98.2107355864811,60.21634615384615,60.07604562737641,68.88372360626474,182.7,52.3,51.5,68.4,20.7,29.9,82.3,39.9,,moderate,48.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,48.3,11.7
83.0,San Diego,CA,United States,North America,32.7167,-117.15,187.2,141.8,60.1,67.1,80.2,7.1,34.9,39.3,97.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,68.46473029045643,59.374999999999986,58.55670103092782,96.72897196261681,39.90566037735849,94.93041749502981,67.78846153846155,63.49809885931559,70.8997601428218,185.1,74.3,68.6,81.3,58.9,86.3,87.6,64.7,,moderate,74.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,74.4,136.3
84.0,Muscat,,Oman,Middle East,23.588,58.3829,187.1,112.0,81.4,63.3,46.0,6.3,22.5,35.9,67.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,53.008298755186736,89.63068181818183,50.721649484536066,61.79906542056075,72.16981132075472,95.72564612326043,71.875,87.0722433460076,73.2084242327083,187.9,70.3,65.5,30.5,17.8,19.8,86.0,31.0,,slow,45.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,45.8,0.0
85.0,Vancouver,,Canada,North America,49.2833,-123.1167,186.8,130.5,57.2,71.6,67.5,11.3,35.9,25.5,91.2,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,62.603734439834035,55.25568181818182,67.83505154639174,89.83644859813083,51.886792452830186,90.75546719681908,84.375,61.59695817490494,71.33708002535755,185.5,93.0,80.8,79.4,56.8,83.8,88.4,76.1,,moderate,80.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,80.2,165.0
86.0,Quebec City,,Canada,North America,46.8139,-71.208,186.6,146.6,77.6,69.0,58.7,7.6,33.4,36.4,48.0,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,70.95435684647302,84.23295454545453,62.4742268041237,39.36915887850467,60.18867924528302,94.43339960238569,71.27403846153847,66.34980988593156,69.37715592061036,183.0,78.6,65.6,70.7,54.1,45.3,76.5,52.9,,moderate,64.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,64.0,85.6
87.0,Saint Louis,MO,United States,North America,38.627,-90.1994,186.6,168.1,29.9,69.9,73.3,2.0,28.4,37.5,74.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,82.1058091286307,16.477272727272723,64.3298969072165,70.67757009345794,46.41509433962264,100.0,69.95192307692308,75.8555133079848,66.0443405555789,178.9,54.7,55.9,70.6,45.8,71.5,83.9,45.4,,moderate,60.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,60.4,68.7
88.0,Washington,DC,United States,North America,38.9,-77.0167,186.4,181.5,40.3,71.0,89.1,4.4,41.2,42.1,81.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,89.05601659751038,31.249999999999993,66.59793814432989,78.62149532710279,31.509433962264154,97.61431411530815,64.42307692307692,51.5209125475285,65.88641006370814,178.6,88.9,75.9,89.5,89.6,86.9,91.3,77.7,,moderate,86.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,86.0,193.7
89.0,Rijeka,,Croatia,Europe,45.3271,14.4422,185.6,92.2,76.9,67.2,52.2,13.3,17.0,31.9,94.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,42.73858921161827,83.23863636363636,58.76288659793815,94.1588785046729,66.32075471698113,88.76739562624255,76.6826923076923,97.52851711026616,76.26501002921327,190.9,70.3,64.5,62.4,36.3,49.0,69.2,55.5,,slow,58.4,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,58.4,59.2
90.0,Atlanta,GA,United States,North America,33.75,-84.4,184.8,179.8,35.9,65.9,76.2,3.0,41.3,45.1,89.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,88.17427385892117,24.999999999999993,56.08247422680412,88.08411214953271,43.679245283018865,99.00596421471172,60.81730769230769,51.330798479087456,66.23063510159666,178.2,71.7,62.6,72.7,35.0,60.2,96.5,55.8,,moderate,64.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,64.1,86.1
91.0,Albuquerque,NM,United States,North America,35.0833,-106.65,184.7,180.0,29.1,63.4,62.1,2.9,25.9,41.1,67.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,88.27800829875518,15.340909090909092,50.92783505154639,61.6822429906542,56.9811320754717,99.10536779324056,65.625,80.6083650190114,65.0752124406368,176.7,66.6,59.1,66.2,38.1,34.4,80.2,52.5,,moderate,56.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,56.3,49.4
92.0,Toulouse,,France,Europe,43.6167,1.45,184.7,133.4,50.1,79.4,69.7,8.4,32.2,36.9,91.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,64.10788381742739,45.17045454545454,83.91752577319588,90.65420560747664,49.81132075471698,93.63817097415507,70.67307692307693,68.63117870722432,71.33891745749845,184.4,88.6,75.1,78.6,54.1,86.3,85.5,76.2,,slow,78.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,78.0,154.1
93.0,Leeds,,United Kingdom,Europe,53.8333,-1.5833,184.7,137.3,54.5,79.1,66.2,5.7,29.8,45.1,84.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,66.13070539419088,51.42045454545454,83.29896907216494,82.12616822429905,53.11320754716981,96.3220675944334,60.81730769230769,73.19391634980988,71.44224942990192,184.5,82.9,71.6,63.4,71.1,52.2,86.5,65.0,,moderate,70.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,70.5,117.1
94.0,Portland,OR,United States,North America,45.5152,-122.6784,184.5,154.7,42.0,65.4,79.7,3.9,37.4,35.7,89.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,75.15560165975104,33.66477272727273,55.05154639175258,87.96728971962615,40.37735849056604,98.11133200795229,72.11538461538461,58.74524714828897,66.86380308178956,178.8,79.3,68.6,75.7,67.5,84.3,86.4,65.5,,moderate,75.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,75.5,141.8
95.0,Cologne,,Germany,Europe,50.9375,6.9603,184.2,147.4,55.0,72.3,70.8,9.2,36.7,37.1,84.8,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,71.36929460580913,52.13068181818182,69.2783505154639,82.35981308411215,48.773584905660385,92.84294234592446,70.4326923076923,60.07604562737641,69.66147711372342,182.0,91.9,77.0,84.8,73.3,83.6,89.0,85.7,,moderate,83.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,83.7,182.3
96.0,Minneapolis,MN,United States,North America,44.9833,-93.2667,183.9,161.6,43.9,71.7,72.6,3.2,36.5,28.7,49.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,78.7344398340249,36.36363636363636,68.04123711340206,41.1214953271028,47.07547169811321,98.80715705765408,80.52884615384616,60.45627376425855,63.86419216032472,174.8,71.6,65.1,74.7,50.5,81.3,92.6,58.5,,moderate,70.2,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,70.2,115.6
97.0,Auckland,,New Zealand,Oceania,-36.85,174.75,183.8,136.0,49.4,69.1,66.0,10.5,37.5,30.6,99.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.45643153526972,44.17613636363636,62.680412371134,100.0,53.30188679245283,91.5506958250497,78.2451923076923,58.555133079847906,70.45575201370607,182.8,87.8,81.5,83.2,50.0,81.7,82.3,74.0,,slow,77.7,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,77.7,152.7
98.0,Anchorage,AK,United States,North America,61.2167,-149.8833,183.8,155.5,37.1,61.5,84.1,3.7,25.6,15.7,41.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,75.57053941908714,26.704545454545453,47.01030927835051,31.89252336448598,36.22641509433963,98.31013916500994,96.15384615384616,81.1787072243346,60.92858988555636,171.1,54.6,53.8,56.8,26.5,36.7,83.0,29.7,,moderate,48.3,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,48.3,11.7
99.0,Kaunas,,Lithuania,Europe,54.8985,23.9036,183.6,107.2,63.2,74.9,51.7,8.8,26.0,25.3,68.9,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,50.51867219917013,63.77840909090909,74.63917525773196,63.78504672897196,66.79245283018867,93.24055666003976,84.61538461538461,80.41825095057034,71.3449290672512,183.8,67.2,59.4,65.1,36.0,36.5,77.0,42.9,,slow,55.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,55.0,43.2
100.0,Calgary,,Canada,North America,51.05,-114.0833,183.5,137.0,62.1,73.1,63.0,5.9,29.4,23.6,33.1,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,65.97510373443984,62.21590909090908,70.92783505154637,21.962616822429908,56.13207547169811,96.12326043737575,86.65865384615384,73.95437262357414,65.70882721207043,176.8,78.2,69.7,63.5,43.0,84.0,86.9,57.3,,slow,69.1,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,69.1,110.1
101.0,Porto,,Portugal,Europe,41.15,-8.6167,183.0,85.1,66.3,78.8,50.4,14.3,24.7,24.5,96.6,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,39.05601659751037,68.18181818181817,82.68041237113401,96.14485981308411,68.01886792452831,87.77335984095427,85.57692307692308,82.88973384030419,75.59000188629399,188.7,91.5,78.5,86.6,64.0,92.6,86.5,76.4,,slow,82.8,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,82.8,177.9
102.0,Stockholm,,Sweden,Europe,59.3333,18.05,182.9,139.0,53.8,65.7,80.7,12.0,34.1,18.1,69.7,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,67.01244813278008,50.42613636363637,55.670103092783506,64.7196261682243,39.43396226415095,90.0596421471173,93.26923076923077,65.0190114068441,66.17190867506464,177.1,87.9,80.4,88.0,74.5,97.8,83.5,75.1,,slow,84.5,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,84.5,186.3
103.0,San Jose,CA,United States,North America,37.3333,-121.8833,182.5,162.2,52.0,68.0,87.2,7.3,38.3,48.4,95.5,False,current_rolling,https://www.numbeo.com/quality-of-life/rankings_current.jsp,dataset_2_numbeo_current_quality_of_life_rankings; sourced from Numbeo current rolling city rankings page; not automated scraper in project code,79.04564315352697,47.86931818181818,60.41237113402062,94.85981308411215,33.301886792452834,94.73161033797217,56.85096153846154,57.03422053231939,68.23590171333986,179.4,75.6,69.9,69.9,32.7,78.8,82.2,60.0,,moderate,67.0,partial_daily_life_food_nightlife_culture_outdoors_transit_airport_pace,free_proxy_v1,67.0,99.8
